COUNTRYCODE,YEAR,TERTIARYCOMPLETIONRATE,EDUCATIONGDPSHARE,NOBELLAUREATES,PATENTFILINGS
ESP,1899,,,,1715.0
FRA,1899,,,,13114.0
GBR,1899,,,,15340.0
GBR,1899,,,,10446.0
HUN,1899,,,,3828.0
IND,1899,,,,145.0
IND,1899,,,,336.0
ITA,1899,,,,3887.0
JPN,1899,,,,1515.0
NOR,1899,,,,1405.0
NZL,1899,,,,992.0
PRT,1899,,,,325.0
RUS,1899,,,,3288.0
SWE,1899,,,,2204.0
TUN,1899,,,,72.0
USA,1899,,,,38937.0
AFG,1900,0.0,,,
AFR,1900,0.006786721,,,
ALB,1900,0.0,,,
AMN,1900,2.8851135,,,
AMS,1900,0.21177036,,,
ARG,1900,0.3,,,318.0
ASI,1900,0.008866789,,,
AUS,1900,0.2,,,
AUT,1900,1.5,,,6409.0
BEL,1900,0.8,,,6943.0
BEN,1900,0.0,,,
BGD,1900,0.0,,,
BGR,1900,0.3,,,
BLZ,1900,0.0,,,
BOL,1900,0.1,,,
BRA,1900,0.2,,,389.0
BRB,1900,0.0,,,
CAN,1900,1.4,,,4628.0
CHE,1900,0.3,,,2759.0
CHL,1900,0.5,,,
CHN,1900,0.0,,,
CIV,1900,0.0,,,
CMR,1900,0.0,,,
COD,1900,0.0,,,
COL,1900,0.2,,,
CRI,1900,0.3,,,
CUB,1900,0.2,,,
CYP,1900,0.2,,,
CZE,1900,0.4,,,
DEU,1900,0.8,,,14848.0
DEU,1900,0.8,,,7077.0
DNK,1900,0.1,,,1430.0
DOM,1900,0.0,,,
DZA,1900,0.1,,,
ECU,1900,0.2,,,
EGY,1900,0.0,,,
ESP,1900,0.4,,,1766.0
EUR,1900,0.40182126,,,
FIN,1900,0.5,,,
FJI,1900,0.0,,,
FRA,1900,0.3,,,12789.0
GBR,1900,0.5,,,13775.0
GBR,1900,0.5,,,10147.0
GHA,1900,0.0,,,
GMB,1900,0.0,,,
GRC,1900,0.4,,,
GTM,1900,0.1,,,
GUY,1900,0.0,,,
HKG,1900,0.0,,,
HND,1900,0.0,,,
HTI,1900,0.1,,,
HUN,1900,0.3,,,3511.0
IDN,1900,0.0,,,
IND,1900,0.0,,,
IRL,1900,0.2,,,
IRN,1900,0.0,,,
IRQ,1900,0.0,,,
ISL,1900,0.1,,,
ITA,1900,0.5,,,4033.0
JAM,1900,0.0,,,
JOR,1900,0.0,,,
JPN,1900,0.1,,,2006.0
KEN,1900,0.0,,,
KHM,1900,0.0,,,
KOR,1900,0.0,,,
KWT,1900,0.0,,,
LBR,1900,0.0,,,
LBY,1900,0.0,,,
LKA,1900,0.0,,,
LSO,1900,0.0,,,
LUX,1900,0.0,,,
MAR,1900,0.0,,,
MEX,1900,0.2,,,
MLI,1900,0.0,,,
MLT,1900,0.6,,,
MMR,1900,0.0,,,
MOZ,1900,0.0,,,
MUS,1900,0.1,,,
MWI,1900,0.0,,,
MYS,1900,0.0,,,
NER,1900,0.0,,,
NIC,1900,0.2,,,
NLD,1900,0.4,,,
NOR,1900,0.7,,,1351.0
NPL,1900,0.0,,,
NZL,1900,0.6,,,1009.0
OWID_WRL,1900,0.2972078,,,
PAK,1900,0.0,,,
PAN,1900,0.2,,,
PER,1900,0.0,,,
PHL,1900,0.1,,,
POL,1900,0.2,,,
PRT,1900,0.2,,,283.0
PRY,1900,0.1,,,
REU,1900,0.0,,,
ROU,1900,0.0,,,
RUS,1900,0.1,,,3064.0
SDN,1900,0.0,,,
SEN,1900,0.0,,,
SLE,1900,0.0,,,
SLV,1900,0.1,,,
SRB,1900,0.0,,,
SWE,1900,0.2,,,2258.0
SWZ,1900,0.0,,,
SYR,1900,0.0,,,
TGO,1900,0.0,,,
THA,1900,0.0,,,
TTO,1900,0.0,,,
TUN,1900,0.0,,,67.0
TUR,1900,0.2,,,
TWN,1900,0.0,,,
UGA,1900,0.0,,,
URY,1900,0.3,,,
USA,1900,3.8,,,39673.0
VEN,1900,0.2,,,
YEM,1900,0.0,,,
ZAF,1900,0.0,,,
ZMB,1900,0.0,,,
ZWE,1900,0.0,,,
AUT,1901,,,,6728.0
BEL,1901,,,,6733.0
BRA,1901,,,,365.0
CAN,1901,,,,4817.0
CHE,1901,,,,2779.0
DEU,1901,,,2.0,17622.0
DEU,1901,,,2.0,7543.0
DEU,1901,,,2.0,17622.0
DEU,1901,,,2.0,7543.0
DNK,1901,,,,1474.0
ESP,1901,,,,1953.0
FRA,1901,,,,12493.0
GBR,1901,,,,16088.0
GBR,1901,,,,10689.0
HUN,1901,,,,3561.0
IND,1901,,,,407.0
ITA,1901,,,,4021.0
JPN,1901,,,,2397.0
NLD,1901,,,1.0,
NOR,1901,,,,1276.0
NZL,1901,,,,1114.0
PRT,1901,,,,280.0
RUS,1901,,,,3144.0
SWE,1901,,,,2284.0
TUN,1901,,,,70.0
USA,1901,,,,44088.0
AUT,1902,,,,6835.0
BEL,1902,,,,7003.0
BRA,1902,,,,334.0
CAN,1902,,,,5301.0
CHE,1902,,,,2747.0
DEU,1902,,,1.0,19646.0
DEU,1902,,,1.0,7919.0
DNK,1902,,,,1552.0
ESP,1902,,,,1897.0
FRA,1902,,,,12565.0
GBR,1902,,,1.0,17627.0
GBR,1902,,,1.0,11349.0
HUN,1902,,,,3526.0
IND,1902,,,,197.0
IND,1902,,,,327.0
ITA,1902,,,,3930.0
JPN,1902,,,,3095.0
MEX,1902,,,,629.0
NLD,1902,,,2.0,
NLD,1902,,,2.0,
NOR,1902,,,,269.0
NOR,1902,,,,989.0
NZL,1902,,,,1431.0
PRT,1902,,,,326.0
RUS,1902,,,,3371.0
SWE,1902,,,,2316.0
TUN,1902,,,,66.0
USA,1902,,,,48320.0
ARG,1903,,,,394.0
AUT,1903,,,,6755.0
BEL,1903,,,,7094.0
BRA,1903,,,,326.0
CAN,1903,,,,5912.0
CHE,1903,,,,2920.0
DEU,1903,,,,20521.0
DEU,1903,,,,7792.0
DNK,1903,,,1.0,674.0
DNK,1903,,,1.0,954.0
ESP,1903,,,,2237.0
FRA,1903,,,3.0,13062.0
FRA,1903,,,3.0,13062.0
FRA,1903,,,3.0,13062.0
GBR,1903,,,,17820.0
GBR,1903,,,,11012.0
HUN,1903,,,,3278.0
ITA,1903,,,,4298.0
JPN,1903,,,,3253.0
MEX,1903,,,,863.0
NOR,1903,,,,290.0
NOR,1903,,,,1022.0
NZL,1903,,,,1604.0
PRT,1903,,,,366.0
RUS,1903,,,,3414.0
SWE,1903,,,1.0,2432.0
TUN,1903,,,,62.0
USA,1903,,,,49289.0
ARG,1904,,,,392.0
AUS,1904,,,,2243.0
AUT,1904,,,,6792.0
BEL,1904,,,,6895.0
BRA,1904,,,,297.0
CAN,1904,,,,6061.0
CHE,1904,,,,3036.0
CUB,1904,,,,220.0
DEU,1904,,,,21009.0
DEU,1904,,,,7351.0
DNK,1904,,,,709.0
DNK,1904,,,,863.0
ESP,1904,,,,2091.0
FRA,1904,,,,7023.0
FRA,1904,,,,6270.0
GBR,1904,,,2.0,18116.0
GBR,1904,,,2.0,11562.0
GBR,1904,,,2.0,18116.0
GBR,1904,,,2.0,11562.0
HUN,1904,,,,3289.0
ITA,1904,,,,4445.0
JPN,1904,,,,2618.0
MEX,1904,,,,372.0
MEX,1904,,,,467.0
NOR,1904,,,,334.0
NOR,1904,,,,895.0
NZL,1904,,,,1483.0
PRT,1904,,,,338.0
RUS,1904,,,1.0,2824.0
SWE,1904,,,,2286.0
TUN,1904,,,,68.0
USA,1904,,,,51168.0
AFG,1905,0.0,,,
AFR,1905,0.007659175,,,
ALB,1905,0.0,,,
AMN,1905,3.6202068,,,
AMS,1905,0.31746224,,,
ARG,1905,0.4,,,577.0
ASI,1905,0.013541473,,,
AUS,1905,0.3,,,1670.0
AUS,1905,0.3,,,1015.0
AUT,1905,1.7,,,6907.0
BEL,1905,0.8,,,7528.0
BEN,1905,0.0,,,
BGD,1905,0.0,,,
BGR,1905,0.4,,,
BLZ,1905,0.0,,,
BOL,1905,0.2,,,
BRA,1905,0.3,,,326.0
BRB,1905,0.0,,,
CAN,1905,2.4,,,6355.0
CHE,1905,0.4,,,3211.0
CHL,1905,0.7,,,
CHN,1905,0.0,,,
CIV,1905,0.0,,,
CMR,1905,0.0,,,
COD,1905,0.0,,,
COL,1905,0.3,,,
CRI,1905,0.5,,,
CUB,1905,0.3,,,321.0
CYP,1905,0.3,,,
CZE,1905,0.5,,,
DEU,1905,0.9,,3.0,22030.0
DEU,1905,0.9,,3.0,8055.0
DEU,1905,0.9,,3.0,22030.0
DEU,1905,0.9,,3.0,8055.0
DEU,1905,0.9,,3.0,22030.0
DEU,1905,0.9,,3.0,8055.0
DNK,1905,0.1,,,795.0
DNK,1905,0.1,,,965.0
DOM,1905,0.0,,,
DZA,1905,0.1,,,
ECU,1905,0.3,,,
EGY,1905,0.0,,,
ESP,1905,0.4,,,2197.0
EUR,1905,0.45438588,,,
FIN,1905,0.7,,,
FJI,1905,0.0,,,
FRA,1905,0.3,,,13700.0
GBR,1905,0.5,,,17397.0
GBR,1905,0.5,,,10081.0
GHA,1905,0.0,,,
GMB,1905,0.0,,,
GRC,1905,0.5,,,
GTM,1905,0.2,,,
GUY,1905,0.0,,,
HKG,1905,0.0,,,
HND,1905,0.1,,,
HTI,1905,0.1,,,
HUN,1905,0.4,,,3445.0
IDN,1905,0.0,,,
IND,1905,0.0,,,
IRL,1905,0.2,,,
IRN,1905,0.0,,,
IRQ,1905,0.0,,,
ISL,1905,0.1,,,
ITA,1905,0.6,,,5455.0
JAM,1905,0.0,,,
JOR,1905,0.0,,,
JPN,1905,0.1,,,2897.0
KEN,1905,0.0,,,
KHM,1905,0.0,,,
KOR,1905,0.1,,,
KWT,1905,0.0,,,
LBR,1905,0.0,,,
LBY,1905,0.0,,,
LKA,1905,0.0,,,
LSO,1905,0.0,,,
LUX,1905,0.0,,,
MAR,1905,0.0,,,
MEX,1905,0.2,,,1019.0
MLI,1905,0.0,,,
MLT,1905,1.0,,,
MMR,1905,0.1,,,
MOZ,1905,0.0,,,
MUS,1905,0.2,,,
MWI,1905,0.0,,,
MYS,1905,0.0,,,
NER,1905,0.0,,,
NIC,1905,0.3,,,
NLD,1905,0.5,,,
NOR,1905,0.7,,,270.0
NOR,1905,0.7,,,996.0
NPL,1905,0.0,,,
NZL,1905,0.8,,,1601.0
OWID_WRL,1905,0.372514,,,
PAK,1905,0.0,,,
PAN,1905,0.4,,,
PER,1905,0.1,,,
PHL,1905,0.2,,,
POL,1905,0.3,,,
PRT,1905,0.2,,,422.0
PRY,1905,0.2,,,
REU,1905,1.5,,,
ROU,1905,0.1,,,
RUS,1905,0.1,,,2608.0
SDN,1905,0.0,,,
SEN,1905,0.0,,,
SLE,1905,0.0,,,
SLV,1905,0.2,,,
SRB,1905,0.1,,,
SWE,1905,0.2,,,2535.0
SWZ,1905,0.0,,,
SYR,1905,0.0,,,
TGO,1905,0.0,,,
THA,1905,0.0,,,
TTO,1905,0.0,,,
TUN,1905,0.0,,,58.0
TUR,1905,0.3,,,
TWN,1905,0.0,,,
UGA,1905,0.0,,,
URY,1905,0.3,,,
USA,1905,4.7,,,54034.0
VEN,1905,0.3,,,
YEM,1905,0.0,,,
ZAF,1905,0.0,,,
ZMB,1905,0.0,,,
ZWE,1905,0.0,,,
ARG,1906,,,,670.0
AUS,1906,,,,1750.0
AUS,1906,,,,993.0
AUT,1906,,,,7866.0
BEL,1906,,,,7924.0
BRA,1906,,,,446.0
CAN,1906,,,,2857.0
CHE,1906,,,,3581.0
DEU,1906,,,,25376.0
DEU,1906,,,,8446.0
ESP,1906,,,,2328.0
FRA,1906,,,1.0,14217.0
GBR,1906,,,1.0,18547.0
GBR,1906,,,1.0,11455.0
HUN,1906,,,,4013.0
ITA,1906,,,2.0,6100.0
ITA,1906,,,2.0,6100.0
JPN,1906,,,,4509.0
MEX,1906,,,,1274.0
NOR,1906,,,,341.0
NOR,1906,,,,1189.0
NZL,1906,,,,1745.0
PRT,1906,,,,475.0
RUS,1906,,,,2872.0
SWE,1906,,,,3002.0
TUN,1906,,,,71.0
USA,1906,,,,55676.0
AUS,1907,,,,2903.0
AUT,1907,,,,7758.0
BEL,1907,,,,7938.0
BRA,1907,,,,583.0
CAN,1907,,,,7077.0
CHE,1907,,,,3833.0
DEU,1907,,,1.0,24843.0
DEU,1907,,,1.0,8873.0
DOM,1907,,,,5.0
ESP,1907,,,,2405.0
FRA,1907,,,1.0,14282.0
GBR,1907,,,,17380.0
GBR,1907,,,,11660.0
HUN,1907,,,,4033.0
IND,1907,,,,615.0
ITA,1907,,,,6907.0
JPN,1907,,,,4754.0
MEX,1907,,,,1254.0
NOR,1907,,,,353.0
NOR,1907,,,,1234.0
NZL,1907,,,,969.0
NZL,1907,,,,649.0
PRT,1907,,,,547.0
RUS,1907,,,,3287.0
SWE,1907,,,,2943.0
TUN,1907,,,,71.0
USA,1907,,,1.0,57679.0
AUS,1908,,,,1955.0
AUS,1908,,,,885.0
AUT,1908,,,,8480.0
BEL,1908,,,,8186.0
CAN,1908,,,,7406.0
CHE,1908,,,,4586.0
CUB,1908,,,,270.0
DEU,1908,,,2.0,31632.0
DEU,1908,,,2.0,8680.0
DEU,1908,,,2.0,31632.0
DEU,1908,,,2.0,8680.0
ESP,1908,,,,2307.0
FRA,1908,,,1.0,14893.0
GBR,1908,,,1.0,17907.0
GBR,1908,,,1.0,10691.0
HUN,1908,,,,4126.0
ITA,1908,,,,6705.0
JPN,1908,,,,5393.0
MEX,1908,,,,1126.0
NOR,1908,,,,377.0
NOR,1908,,,,1106.0
NZL,1908,,,,1013.0
NZL,1908,,,,514.0
PRT,1908,,,,416.0
RUS,1908,,,,3581.0
SWE,1908,,,,2974.0
TUN,1908,,,,83.0
USA,1908,,,,60142.0
AUS,1909,,,,3309.0
AUT,1909,,,,9817.0
BEL,1909,,,,8893.0
BRA,1909,,,,457.0
CAN,1909,,,,7239.0
CHE,1909,,,1.0,4882.0
CUB,1909,,,,320.0
DEU,1909,,,3.0,34998.0
DEU,1909,,,3.0,9413.0
DEU,1909,,,3.0,34998.0
DEU,1909,,,3.0,9413.0
DEU,1909,,,3.0,34998.0
DEU,1909,,,3.0,9413.0
DNK,1909,,,,1028.0
DNK,1909,,,,1131.0
ESP,1909,,,,2327.0
FRA,1909,,,,15236.0
GBR,1909,,,,19878.0
GBR,1909,,,,10725.0
HUN,1909,,,,4870.0
ITA,1909,,,,6842.0
JPN,1909,,,,6210.0
MEX,1909,,,,1364.0
NOR,1909,,,,1535.0
NZL,1909,,,,1125.0
NZL,1909,,,,580.0
PRT,1909,,,,496.0
RUS,1909,,,,3950.0
SWE,1909,,,,3241.0
TUN,1909,,,,84.0
USA,1909,,,,64408.0
AFG,1910,0.0,,,
AFR,1910,0.026799247,,,
ALB,1910,0.0,,,
AMN,1910,4.3160276,,,
AMS,1910,0.426915,,,
ARG,1910,0.5,,,
ASI,1910,0.06605309,,,
AUS,1910,0.5,,,3605.0
AUT,1910,1.9,,,10211.0
BEL,1910,0.8,,,9778.0
BEN,1910,0.0,,,
BGD,1910,0.1,,,
BGR,1910,0.6,,,
BLZ,1910,1.0,,,
BOL,1910,0.2,,,
BRA,1910,0.4,,,523.0
BRB,1910,0.0,,,
CAN,1910,3.2,,,7789.0
CHE,1910,1.5,,,5205.0
CHL,1910,0.9,,,
CHN,1910,0.0,,,
CIV,1910,0.0,,,
CMR,1910,0.0,,,
COD,1910,0.0,,,
COL,1910,0.4,,,
CRI,1910,0.8,,,
CUB,1910,0.4,,,
CYP,1910,0.4,,,
CZE,1910,0.6,,,
DEU,1910,1.0,,2.0,35190.0
DEU,1910,1.0,,2.0,10019.0
DEU,1910,1.0,,2.0,35190.0
DEU,1910,1.0,,2.0,10019.0
DNK,1910,0.2,,,1034.0
DNK,1910,0.2,,,1210.0
DOM,1910,0.2,,,
DZA,1910,0.2,,,
ECU,1910,0.4,,,
EGY,1910,0.0,,,
ESP,1910,0.5,,,2623.0
EUR,1910,0.5916219,,,
FIN,1910,0.8,,,
FJI,1910,0.0,,,
FRA,1910,0.5,,,15966.0
GBR,1910,0.7,,,19491.0
GBR,1910,0.7,,,10847.0
GHA,1910,0.0,,,
GMB,1910,0.0,,,
GRC,1910,0.7,,,
GTM,1910,0.3,,,
GUY,1910,0.0,,,
HKG,1910,0.0,,,
HND,1910,0.2,,,
HTI,1910,0.1,,,
HUN,1910,0.5,,,5029.0
IDN,1910,0.0,,,
IND,1910,0.1,,,
IRL,1910,0.2,,,
IRN,1910,0.0,,,
IRQ,1910,0.0,,,
ISL,1910,0.2,,,
ITA,1910,0.7,,,7473.0
JAM,1910,0.1,,,
JOR,1910,0.1,,,
JPN,1910,0.3,,,5964.0
KEN,1910,0.1,,,
KHM,1910,0.0,,,
KOR,1910,0.1,,,
KWT,1910,0.0,,,
LBR,1910,0.2,,,
LBY,1910,0.0,,,
LKA,1910,0.0,,,
LSO,1910,0.0,,,
LUX,1910,0.0,,,
MAR,1910,0.0,,,
MEX,1910,0.5,,,1236.0
MLI,1910,0.0,,,
MLT,1910,1.5,,,
MMR,1910,0.1,,,
MOZ,1910,0.0,,,
MUS,1910,0.2,,,
MWI,1910,0.0,,,
MYS,1910,0.1,,,
NER,1910,0.0,,,
NIC,1910,0.4,,,
NLD,1910,0.5,,1.0,
NOR,1910,0.9,,,1728.0
NPL,1910,0.0,,,
NZL,1910,0.7,,,1831.0
OWID_WRL,1910,0.5056017,,,
PAK,1910,0.2,,,
PAN,1910,0.5,,,
PER,1910,0.3,,,
PHL,1910,0.3,,,
POL,1910,0.5,,,
PRT,1910,0.3,,,518.0
PRY,1910,0.3,,,
REU,1910,2.7,,,
ROU,1910,0.1,,,
RUS,1910,0.2,,,4335.0
SDN,1910,0.0,,,
SEN,1910,0.0,,,
SLE,1910,0.0,,,
SLV,1910,0.3,,,
SRB,1910,0.2,,,
SWE,1910,0.3,,,3433.0
SWZ,1910,0.0,,,
SYR,1910,0.1,,,
TGO,1910,0.0,,,
THA,1910,0.1,,,
TTO,1910,0.0,,,
TUN,1910,0.0,,,87.0
TUR,1910,0.4,,,
TWN,1910,0.0,,,
UGA,1910,0.0,,,
URY,1910,0.3,,,
USA,1910,5.5,,,63293.0
VEN,1910,0.4,,,
YEM,1910,0.0,,,
ZAF,1910,0.0,,,
ZMB,1910,0.0,,,
ZWE,1910,0.0,,,
AUS,1911,,,,3497.0
AUT,1911,,,,10822.0
BEL,1911,,,,10118.0
BRA,1911,,,,588.0
CAN,1911,,,,8037.0
CHE,1911,,,,5280.0
CUB,1911,,,,378.0
DEU,1911,,,1.0,34483.0
DEU,1911,,,1.0,10446.0
DNK,1911,,,,1020.0
DNK,1911,,,,1247.0
ESP,1911,,,,2446.0
FRA,1911,,,1.0,16250.0
GBR,1911,,,,18181.0
GBR,1911,,,,11172.0
HUN,1911,,,,5627.0
ITA,1911,,,,8081.0
JPN,1911,,,,6205.0
MEX,1911,,,,1169.0
NOR,1911,,,,1837.0
NZL,1911,,,,1740.0
PRT,1911,,,,498.0
RUS,1911,,,,4695.0
SWE,1911,,,1.0,3536.0
TUN,1911,,,,88.0
USA,1911,,,,67587.0
AUS,1912,,,,4071.0
AUT,1912,,,,10770.0
BEL,1912,,,,10517.0
BRA,1912,,,,749.0
CAN,1912,,,,8293.0
CHE,1912,,,,5211.0
CUB,1912,,,,415.0
DEU,1912,,,,35111.0
DEU,1912,,,,10704.0
DNK,1912,,,,2243.0
DOM,1912,,,,6.0
ESP,1912,,,,2683.0
FRA,1912,,,3.0,16834.0
FRA,1912,,,3.0,16834.0
FRA,1912,,,3.0,16834.0
GBR,1912,,,,18649.0
GBR,1912,,,,11440.0
HUN,1912,,,,5446.0
ITA,1912,,,,8236.0
JPN,1912,,,,7168.0
MEX,1912,,,,1327.0
NLD,1912,,,,208.0
NLD,1912,,,,1641.0
NOR,1912,,,,1861.0
NZL,1912,,,,1737.0
PRT,1912,,,,487.0
RUS,1912,,,,4904.0
SWE,1912,,,1.0,3493.0
TUN,1912,,,,99.0
USA,1912,,,,69126.0
AUS,1913,,,,4163.0
AUT,1913,,,,11196.0
BEL,1913,,1.2,,11077.0
BRA,1913,,,,736.0
CAN,1913,,,,8681.0
CHE,1913,,,1.0,5339.0
CUB,1913,,,,379.0
DEU,1913,,2.7,,38282.0
DEU,1913,,2.7,,11250.0
DNK,1913,,,,2404.0
DOM,1913,,,,3.0
ESP,1913,,0.4,,2665.0
FRA,1913,,1.5,1.0,16696.0
GBR,1913,,1.1,,18913.0
GBR,1913,,1.1,,11164.0
HUN,1913,,,,5686.0
ITA,1913,,0.6,,8738.0
JPN,1913,,1.6,,7359.0
NLD,1913,,,1.0,343.0
NLD,1913,,,1.0,1728.0
NOR,1913,,1.4,,529.0
NOR,1913,,1.4,,1433.0
NZL,1913,,,,1766.0
PRT,1913,,,,514.0
SWE,1913,,,,3683.0
TUN,1913,,,,99.0
USA,1913,,,,68117.0
AUS,1914,,,,3436.0
AUT,1914,,,1.0,8277.0
BEL,1914,,,,6407.0
BRA,1914,,,,654.0
CAN,1914,,,,8359.0
CHE,1914,,,,4066.0
CUB,1914,,,,424.0
DEU,1914,,,1.0,28774.0
DEU,1914,,,1.0,7998.0
DNK,1914,,,,1827.0
DOM,1914,,,,2.0
ESP,1914,,,,2374.0
FRA,1914,,,,11688.0
GBR,1914,,,,15798.0
GBR,1914,,,,9022.0
HUN,1914,,,,4386.0
ITA,1914,,,,7575.0
JPN,1914,,,,6490.0
LUX,1914,,,,324.0
NLD,1914,,,,282.0
NLD,1914,,,,1283.0
NOR,1914,,,,505.0
NOR,1914,,,,1085.0
NZL,1914,,,,1574.0
PRT,1914,,,,384.0
SWE,1914,,,,3071.0
TUN,1914,,,,87.0
USA,1914,,,1.0,67774.0
AFG,1915,0.1,,,
AFR,1915,0.03390612,,,
ALB,1915,0.0,,,
AMN,1915,5.1513033,,,
AMS,1915,0.55274385,,,
ARG,1915,0.7,,,
ASI,1915,0.09110462,,,
AUS,1915,1.9,,,3117.0
AUT,1915,2.1,,,5283.0
BEL,1915,0.9,,,891.0
BEN,1915,0.0,,,
BGD,1915,0.1,,,
BGR,1915,0.9,,,
BLZ,1915,1.9,,,
BOL,1915,0.3,,,
BRA,1915,0.5,,,539.0
BRB,1915,0.1,,,
CAN,1915,4.2,,,7302.0
CHE,1915,2.5,,,2973.0
CHL,1915,1.1,,,
CHN,1915,0.0,,,
CIV,1915,0.0,,,
CMR,1915,0.0,,,
COD,1915,0.0,,,
COL,1915,0.5,,,
CRI,1915,1.0,,,
CUB,1915,0.5,,,439.0
CYP,1915,0.7,,,
CZE,1915,0.7,,,
DEU,1915,1.1,,1.0,17420.0
DEU,1915,1.1,,1.0,3621.0
DNK,1915,0.2,,,1585.0
DOM,1915,0.3,,,
DZA,1915,0.2,,,
ECU,1915,0.4,,,
EGY,1915,0.0,,,
ESP,1915,0.5,,,1968.0
EUR,1915,0.7086116,,,
FIN,1915,1.1,,,
FJI,1915,0.1,,,
FRA,1915,0.6,,,7648.0
GBR,1915,0.8,,2.0,18191.0
GBR,1915,0.8,,2.0,18191.0
GHA,1915,0.0,,,
GMB,1915,0.0,,,
GRC,1915,0.9,,,
GTM,1915,0.3,,,
GUY,1915,0.0,,,
HKG,1915,0.5,,,
HND,1915,0.3,,,
HTI,1915,0.1,,,
HUN,1915,0.7,,,2634.0
IDN,1915,0.0,,,
IND,1915,0.1,,,
IRL,1915,0.4,,,
IRN,1915,0.1,,,
IRQ,1915,0.1,,,
ISL,1915,0.4,,,
ITA,1915,0.8,,,5380.0
JAM,1915,0.1,,,
JOR,1915,0.2,,,
JPN,1915,0.6,,,6359.0
KEN,1915,0.1,,,
KHM,1915,0.0,,,
KOR,1915,0.1,,,
KWT,1915,0.1,,,
LBR,1915,0.4,,,
LBY,1915,0.0,,,
LKA,1915,0.1,,,
LSO,1915,0.0,,,
LUX,1915,0.0,,,
MAR,1915,0.0,,,
MEX,1915,0.6,,,382.0
MLI,1915,0.0,,,
MLT,1915,1.9,,,
MMR,1915,0.2,,,
MOZ,1915,0.0,,,
MUS,1915,0.3,,,
MWI,1915,0.0,,,
MYS,1915,0.2,,,
NER,1915,0.0,,,
NIC,1915,0.4,,,
NLD,1915,0.6,,,343.0
NLD,1915,0.6,,,729.0
NOR,1915,1.0,,,607.0
NOR,1915,1.0,,,743.0
NPL,1915,0.0,,,
NZL,1915,1.0,,,1299.0
OWID_WRL,1915,0.6182855,,,
PAK,1915,0.3,,,
PAN,1915,0.7,,,
PER,1915,0.4,,,
PHL,1915,0.5,,,
POL,1915,0.7,,,
PRT,1915,0.4,,,241.0
PRY,1915,0.4,,,
REU,1915,4.0,,,
ROU,1915,0.3,,,
RUS,1915,0.3,,,
SDN,1915,0.0,,,
SEN,1915,0.0,,,
SLE,1915,0.0,,,
SLV,1915,0.4,,,
SRB,1915,0.3,,,
SWE,1915,0.3,,,2615.0
SWZ,1915,0.1,,,
SYR,1915,0.1,,,
TGO,1915,0.0,,,
THA,1915,0.1,,,
TTO,1915,0.0,,,
TUN,1915,0.1,,,26.0
TUR,1915,0.5,,,
TWN,1915,0.0,,,
UGA,1915,0.0,,,
URY,1915,0.8,,,
USA,1915,6.5,,,67335.0
VEN,1915,0.5,,,
YEM,1915,0.0,,,
ZAF,1915,0.1,,,
ZMB,1915,0.0,,,
ZWE,1915,0.0,,,
AUS,1916,,,,2906.0
AUT,1916,,,,6213.0
BEL,1916,,,,1995.0
BRA,1916,,,,575.0
CAN,1916,,,,7793.0
CHE,1916,,,,2974.0
CUB,1916,,,,393.0
DEU,1916,,,,20866.0
DEU,1916,,,,3603.0
DNK,1916,,,,1763.0
DOM,1916,,,,8.0
ESP,1916,,,,2425.0
FRA,1916,,,,9000.0
GBR,1916,,,,18602.0
HUN,1916,,,,3251.0
ITA,1916,,,,5514.0
JPN,1916,,,,6383.0
MEX,1916,,,,645.0
NLD,1916,,,,419.0
NLD,1916,,,,802.0
NOR,1916,,,,1580.0
NZL,1916,,,,1263.0
PRT,1916,,,,298.0
SWE,1916,,,,2928.0
TUN,1916,,,,15.0
USA,1916,,,,68349.0
AUS,1917,,,,3244.0
AUT,1917,,,,6247.0
BEL,1917,,,,2221.0
BRA,1917,,,,575.0
CAN,1917,,,,8751.0
CHE,1917,,,,3680.0
CUB,1917,,,,497.0
DEU,1917,,,,21190.0
DEU,1917,,,,3268.0
DNK,1917,,,,2472.0
DOM,1917,,,,2.0
ESP,1917,,,,2496.0
FRA,1917,,,,11188.0
GBR,1917,,,1.0,19285.0
HUN,1917,,,,3583.0
ITA,1917,,,,6339.0
JPN,1917,,,,6483.0
MAR,1917,,,,29.0
MEX,1917,,,,737.0
NLD,1917,,,,554.0
NLD,1917,,,,998.0
NOR,1917,,,,2147.0
NZL,1917,,,,1329.0
PRT,1917,,,,363.0
SWE,1917,,,,4359.0
TUN,1917,,,,38.0
USA,1917,,,,67828.0
AUS,1918,,,,3543.0
AUT,1918,,,,6894.0
BEL,1918,,,,2361.0
BRA,1918,,,,618.0
CAN,1918,,,,8683.0
CHE,1918,,,,4861.0
CUB,1918,,,,446.0
DEU,1918,,,2.0,26584.0
DEU,1918,,,2.0,3465.0
DEU,1918,,,2.0,26584.0
DEU,1918,,,2.0,3465.0
DNK,1918,,,,3110.0
DOM,1918,,,,3.0
ESP,1918,,,,2690.0
FRA,1918,,,,11907.0
GBR,1918,,,,21389.0
HUN,1918,,,,4511.0
ITA,1918,,,,7155.0
JPN,1918,,,,7383.0
MAR,1918,,,,58.0
MEX,1918,,,,893.0
NLD,1918,,,,672.0
NLD,1918,,,,1230.0
NOR,1918,,,,2929.0
NZL,1918,,,,1386.0
PRT,1918,,,,356.0
