COUNTRYCODE,YEAR,MERCHANDISEEXPORTGDPSHARE
RUS,1925,3.29264
RUS,1926,3.50927
RUS,1927,3.78839
RUS,1928,3.46507
RUS,1929,4.55346
RUS,1930,4.32447
RUS,1931,2.35556
RUS,1932,1.16382
RUS,1933,0.64371
RUS,1934,0.41918
RUS,1935,0.24725
RUS,1936,0.71645
RUS,1937,0.13895
RUS,1938,0.10643
RUS,1939,0.04443
RUS,1940,0.07605
RUS,1945,0.09042
RUS,1946,1.25106
RUS,1947,0.90957
RUS,1948,1.56516
RUS,1949,1.7023
RUS,1950,2.46491
RUS,1951,3.98483
RUS,1952,4.75416
RUS,1953,5.95981
RUS,1954,6.54748
RUS,1955,6.40258
RUS,1956,5.30945
RUS,1957,5.60108
RUS,1958,5.05996
RUS,1959,6.09928
RUS,1960,5.84605
RUS,1961,6.13004
RUS,1962,6.64337
RUS,1963,6.68371
RUS,1964,6.767
RUS,1965,6.79978
RUS,1966,7.0299
RUS,1967,7.03137
RUS,1968,7.5448
RUS,1969,8.35052
RUS,1970,1.51323
RUS,1971,1.55134
RUS,1972,1.46749
RUS,1973,1.72958
RUS,1974,2.5775
RUS,1975,2.60171
RUS,1976,2.82452
RUS,1977,3.17135
RUS,1978,3.1997
RUS,1979,3.75334
RUS,1980,5.14371
RUS,1981,5.42926
RUS,1982,4.66609
RUS,1983,4.50536
RUS,1984,4.77868
RUS,1985,5.43456
RUS,1986,5.15621
RUS,1987,5.96808
RUS,1988,6.40991
RUS,1989,6.40702
RUS,1990,6.49126
RUS,1992,8.71496
RUS,1993,10.31871
RUS,1994,16.33575
RUS,1995,20.68428
RUS,1996,22.21092
RUS,1997,21.01038
RUS,1998,27.98653
RUS,1999,39.97524
RUS,2000,42.69883
RUS,2001,36.2679
RUS,2002,32.99416
RUS,2003,33.98005
RUS,2004,33.22738
RUS,2005,33.48483
RUS,2006,31.57399
RUS,2007,28.12636
RUS,2008,29.09381
RUS,2009,26.01865
RUS,2010,25.73953
RUS,2011,24.84524
RUS,2012,24.1681
RUS,2013,23.63756
RUS,2014,24.50132
RWA,1960,3.36134
RWA,1961,4.09836
RWA,1962,4.8
RWA,1963,3.125
RWA,1964,9.23077
RWA,1965,9.4086
RWA,1966,9.47596
RWA,1967,8.77413
RWA,1968,8.53658
RWA,1969,7.52517
RWA,1970,11.23238
RWA,1971,10.00213
RWA,1972,9.3659
RWA,1973,11.37694
RWA,1974,13.46211
RWA,1975,9.12875
RWA,1976,14.73029
RWA,1977,13.28439
RWA,1978,12.66996
RWA,1979,13.92821
RWA,1980,11.19022
RWA,1981,7.74436
RWA,1982,7.25227
RWA,1983,8.12097
RWA,1984,9.00963
RWA,1985,7.57006
RWA,1986,9.19415
RWA,1987,6.61306
RWA,1988,7.08675
RWA,1989,5.35565
RWA,1990,5.59577
RWA,1991,6.30668
RWA,1992,10.07459
RWA,1993,5.07465
RWA,1994,8.03539
RWA,1995,4.87916
RWA,1996,12.19082
RWA,1997,6.35762
RWA,1998,5.44064
RWA,1999,4.32265
RWA,2000,5.70089
RWA,2001,7.74761
RWA,2002,8.67187
RWA,2003,8.17463
RWA,2004,18.47445
RWA,2005,6.64805
RWA,2006,6.48996
RWA,2007,6.49658
RWA,2008,8.29953
RWA,2009,4.21964
RWA,2010,4.65052
RWA,2011,6.20737
RWA,2012,5.2878
RWA,2013,5.72361
RWA,2014,5.57103
KNA,1970,25.44178
KNA,1971,20.79385
KNA,1972,27.48482
KNA,1973,34.96679
KNA,1974,37.29765
KNA,1975,64.70377
KNA,1976,58.96808
KNA,1977,33.60116
KNA,1978,34.10706
KNA,1979,28.89085
KNA,1980,35.44244
KNA,1981,30.36974
KNA,1982,22.51681
KNA,1983,21.15147
KNA,1984,20.85539
KNA,1985,18.85778
KNA,1986,19.95653
KNA,1987,19.8997
KNA,1988,19.00094
KNA,1989,18.63973
KNA,1990,12.50304
KNA,1991,14.81513
KNA,1992,19.0585
KNA,1993,25.70717
KNA,1994,14.78439
KNA,1995,18.00994
KNA,1996,14.351
KNA,1997,16.11896
KNA,1998,15.68338
KNA,1999,14.89294
KNA,2000,13.84051
KNA,2001,14.57617
KNA,2002,15.16643
KNA,2003,15.77392
KNA,2004,14.45038
KNA,2005,15.81646
KNA,2006,13.49634
KNA,2007,12.29294
KNA,2008,11.52451
KNA,2009,12.86287
KNA,2010,15.00329
KNA,2011,13.3102
KNA,2012,13.46172
KNA,2013,13.60845
KNA,2014,12.90788
LCA,1979,34.59722
LCA,1980,43.47343
LCA,1981,30.20553
LCA,1982,27.88555
LCA,1983,30.75891
LCA,1984,25.01915
LCA,1985,28.76152
LCA,1986,43.1045
LCA,1987,29.90211
LCA,1988,47.04257
LCA,1989,35.10129
LCA,1990,40.36474
LCA,1991,29.74893
LCA,1992,31.68326
LCA,1993,26.76716
LCA,1994,21.24381
LCA,1995,23.76518
LCA,1996,22.0539
LCA,1997,17.6878
LCA,1998,15.49866
LCA,1999,14.34572
LCA,2000,11.52068
LCA,2001,12.1041
LCA,2002,9.67537
LCA,2003,6.6302
LCA,2004,9.60131
LCA,2005,18.50983
LCA,2006,29.24105
LCA,2007,11.85208
LCA,2008,12.62409
LCA,2009,17.6418
LCA,2010,17.16811
LCA,2011,12.40966
LCA,2012,13.91417
LCA,2013,13.06933
LCA,2014,12.38936
VCT,1960,26.65178
VCT,1961,24.07499
VCT,1962,24.49397
VCT,1963,26.89787
VCT,1964,25.56521
VCT,1965,24.79539
VCT,1966,24.31521
VCT,1967,22.65235
VCT,1968,24.34528
VCT,1969,22.76276
VCT,1970,19.17073
VCT,1971,14.9876
VCT,1972,12.43411
VCT,1973,17.12841
VCT,1974,21.63724
VCT,1975,22.735
VCT,1976,28.57423
VCT,1977,20.252
VCT,1978,26.9752
VCT,1979,20.80556
VCT,1980,23.0531
VCT,1981,23.92676
VCT,1982,28.34382
VCT,1983,33.58087
VCT,1984,14.90934
VCT,1985,22.33971
VCT,1986,39.68929
VCT,1987,29.4205
VCT,1988,50.0917
VCT,1989,44.79567
VCT,1990,45.45383
VCT,1991,43.95482
VCT,1992,45.11503
VCT,1993,41.53301
VCT,1994,35.38158
VCT,1995,35.36801
VCT,1996,30.0245
VCT,1997,46.2502
VCT,1998,31.39214
VCT,1999,55.25116
VCT,2000,42.09887
VCT,2001,46.18334
VCT,2002,49.19503
VCT,2003,43.1012
VCT,2004,66.39239
VCT,2005,77.60243
VCT,2006,38.5532
VCT,2007,31.07075
VCT,2008,44.70622
VCT,2009,37.60512
VCT,2010,25.33604
VCT,2011,16.87824
VCT,2012,11.49558
VCT,2013,12.89619
VCT,2014,11.39949
WSM,1978,13.41216
WSM,1979,19.35463
WSM,1980,20.62283
WSM,1981,15.18849
WSM,1982,15.04307
WSM,1983,17.34837
WSM,1984,20.17393
WSM,1985,39.83638
WSM,1986,13.06592
WSM,1987,14.56144
WSM,1988,14.40068
WSM,1989,17.33648
WSM,1990,10.12862
WSM,1991,12.30018
WSM,1992,24.91853
WSM,1993,47.54752
WSM,1994,30.77679
WSM,1995,28.53906
WSM,1996,27.0332
WSM,1997,23.43344
WSM,1998,28.36244
WSM,1999,25.04773
WSM,2000,25.69239
WSM,2001,25.6644
WSM,2002,27.07461
WSM,2003,31.24488
WSM,2004,22.80193
WSM,2005,50.06229
WSM,2006,25.96116
WSM,2007,28.53265
WSM,2008,24.7479
WSM,2009,20.52705
WSM,2010,20.41234
WSM,2011,18.08874
WSM,2012,18.5831
WSM,2013,22.41888
WSM,2014,17.51095
STP,1975,22.39748
STP,1976,29.8725
STP,1977,87.86128
STP,1978,71.96004
STP,1979,71.0496
STP,1980,51.95218
STP,1981,54.7901
STP,1982,28.98219
STP,1983,19.9375
STP,1984,26.05893
STP,1985,23.26484
STP,1986,12.76437
STP,1987,13.64014
STP,1988,31.87039
STP,1989,25.59621
STP,1990,58.1306
STP,1991,39.42278
STP,1992,13.1554
STP,2001,17.58302
STP,2002,12.08243
STP,2003,13.32299
STP,2004,9.93476
STP,2005,15.62758
STP,2006,6.87227
STP,2007,6.6313
STP,2008,4.09608
STP,2009,7.64849
STP,2010,9.98081
STP,2011,7.39532
STP,2012,5.17872
STP,2013,2.76964
STP,2014,4.87264
SAU,1949,48.37046
SAU,1950,50.99501
SAU,1951,84.27917
SAU,1952,95.99948
SAU,1953,77.8193
SAU,1954,76.52152
SAU,1955,74.5226
SAU,1956,88.0771
SAU,1957,99.01413
SAU,1958,89.37787
SAU,1959,75.34879
SAU,1960,74.76578
SAU,1961,75.01154
SAU,1962,48.90492
SAU,1963,56.47273
SAU,1964,54.84997
SAU,1965,55.08
SAU,1966,57.90126
SAU,1967,59.95033
SAU,1968,60.09216
SAU,1969,56.76363
SAU,1970,48.26385
SAU,1971,55.9285
SAU,1972,58.61552
SAU,1973,62.17736
SAU,1974,68.79446
SAU,1975,67.86381
SAU,1976,63.36948
SAU,1977,59.39053
SAU,1978,50.30479
SAU,1979,52.43346
SAU,1980,61.99764
SAU,1981,64.11816
SAU,1982,56.50496
SAU,1983,42.64042
SAU,1984,38.44521
SAU,1985,30.39366
SAU,1986,31.41427
SAU,1987,35.56057
SAU,1988,34.99291
SAU,1989,38.13658
SAU,1990,43.58244
SAU,1991,43.87919
SAU,1992,41.98537
SAU,1993,38.22818
SAU,1994,36.5275
SAU,1995,39.70785
SAU,1996,40.04535
SAU,1997,39.17481
SAU,1998,30.73797
SAU,1999,32.0286
SAU,2000,41.91999
SAU,2001,39.06481
SAU,2002,36.58494
SAU,2003,41.54226
SAU,2004,44.7826
SAU,2005,49.13557
SAU,2006,54.11573
SAU,2007,52.3536
SAU,2008,60.22685
SAU,2009,41.90886
SAU,2010,45.565
SAU,2011,51.70005
SAU,2012,52.33051
SAU,2013,49.12714
SAU,2014,46.39317
SEN,1959,20.93212
SEN,1960,18.46461
SEN,1961,19.733
SEN,1962,21.43723
SEN,1963,19.57017
SEN,1964,19.5629
SEN,1965,19.13371
SEN,1966,19.92573
SEN,1967,18.82542
SEN,1968,17.19109
SEN,1969,16.96002
SEN,1970,18.49441
SEN,1971,13.13915
SEN,1972,17.25027
SEN,1973,15.4865
SEN,1974,24.25964
SEN,1975,20.682
SEN,1976,21.61377
SEN,1977,26.82121
SEN,1978,17.34319
SEN,1979,16.58821
SEN,1980,13.61295
SEN,1981,15.7339
SEN,1982,17.60485
SEN,1983,22.27548
SEN,1984,24.89987
SEN,1985,23.43863
SEN,1986,18.45892
SEN,1987,14.9775
SEN,1988,13.2702
SEN,1989,16.09099
SEN,1990,15.06084
SEN,1991,13.47485
SEN,1992,12.34608
SEN,1993,11.80997
SEN,1994,20.40134
SEN,1995,20.3537
SEN,1996,19.50322
SEN,1997,19.36863
SEN,1998,19.24322
SEN,1999,19.96483
SEN,2000,19.65978
SEN,2001,20.56338
SEN,2002,20.00427
SEN,2003,18.32641
SEN,2004,18.78889
SEN,2005,18.12452
SEN,2006,17.03194
SEN,2007,14.83286
SEN,2008,16.21414
SEN,2009,15.74484
SEN,2010,16.71092
SEN,2011,17.60101
SEN,2012,18.02451
SEN,2013,17.83079
SEN,2014,17.95734
SYC,1960,14.15248
SYC,1961,9.13042
SYC,1962,9.23586
SYC,1963,10.36197
SYC,1964,8.89493
SYC,1965,9.86539
SYC,1966,10.98338
SYC,1967,12.5031
SYC,1968,19.47371
SYC,1969,15.21879
SYC,1970,11.62107
SYC,1971,8.43155
SYC,1972,8.55134
SYC,1973,9.8008
SYC,1974,16.89432
SYC,1975,13.28358
SYC,1976,17.5987
SYC,1977,17.18568
SYC,1978,17.72529
SYC,1979,17.26867
SYC,1980,14.25108
SYC,1981,10.84551
SYC,1982,25.35223
SYC,1983,13.08679
SYC,1984,16.65419
SYC,1985,20.97135
SYC,1986,23.57569
SYC,1987,28.66847
SYC,1988,50.77246
SYC,1989,38.41646
SYC,1990,25.16715
SYC,1991,32.38785
SYC,1992,24.77005
SYC,1993,10.70797
SYC,1994,14.61821
SYC,1995,9.78323
SYC,1996,33.2088
SYC,1997,18.25216
SYC,1998,18.60894
SYC,1999,24.11923
SYC,2000,30.19632
SYC,2001,41.51381
SYC,2002,56.02842
SYC,2003,56.57832
SYC,2004,48.35606
SYC,2005,49.5977
SYC,2006,37.60503
SYC,2007,35.70105
SYC,2008,40.36949
SYC,2009,43.80293
SYC,2010,38.30374
SYC,2011,35.25083
SYC,2012,38.79435
SYC,2013,40.02683
SYC,2014,37.45788
SLE,1960,22.60803
SLE,1961,28.61198
SLE,1962,26.58135
SLE,1963,26.07769
SLE,1964,28.68483
SLE,1965,30.37204
SLE,1966,26.99053
SLE,1967,31.92646
SLE,1968,39.28574
SLE,1969,33.91344
SLE,1970,27.63631
SLE,1971,31.60724
SLE,1972,30.58434
SLE,1973,41.15491
SLE,1974,33.89988
SLE,1975,24.1208
SLE,1976,24.32275
SLE,1977,25.11666
SLE,1978,23.33994
SLE,1979,28.37348
SLE,1980,27.30239
SLE,1981,18.66688
SLE,1982,9.55812
SLE,1983,15.6623
SLE,1984,17.15687
SLE,1985,17.30326
SLE,1986,29.16524
SLE,1987,24.16841
SLE,1988,18.81576
SLE,1989,27.37796
SLE,1990,34.58424
SLE,1991,37.88103
SLE,1992,55.99138
SLE,1993,20.67567
SLE,1994,30.2269
SLE,1995,21.95758
SLE,1996,21.8756
SLE,1997,24.08917
SLE,1998,18.35635
SLE,1999,15.46293
SLE,2000,21.43232
SLE,2001,5.39095
SLE,2002,9.05658
SLE,2003,10.93656
SLE,2004,13.77715
SLE,2005,12.87864
SLE,2006,11.74275
SLE,2007,15.23383
SLE,2008,10.8899
SLE,2009,9.17521
SLE,2010,11.82775
SLE,2011,12.7354
SLE,2012,25.34948
SLE,2013,36.66933
SLE,2014,43.42339
SGP,1960,161.23428
SGP,1961,141.42911
SGP,1962,135.15613
SGP,1963,123.76337
SGP,1964,101.32012
SGP,1965,100.73098
SGP,1966,100.57186
SGP,1967,92.15986
SGP,1968,89.19593
SGP,1969,93.35072
SGP,1970,80.93947
SGP,1971,77.83899
SGP,1972,80.48089
SGP,1973,98.88515
SGP,1974,111.36211
SGP,1975,95.43343
SGP,1976,104.09399
SGP,1977,124.53542
SGP,1978,134.8382
SGP,1979,153.13484
SGP,1980,162.91083
SGP,1981,147.94923
SGP,1982,129.28098
SGP,1983,122.82903
SGP,1984,121.96325
SGP,1985,119.19463
SGP,1986,121.13857
SGP,1987,137.27498
SGP,1988,155.13019
SGP,1989,146.81233
SGP,1990,145.85315
SGP,1991,129.66844
SGP,1992,121.69548
SGP,1993,122.04225
SGP,1994,131.23868
SGP,1995,134.56366
SGP,1996,129.67751
SGP,1997,124.78037
SGP,1998,128.22078
SGP,1999,132.91127
SGP,2000,143.79459
SGP,2001,136.36037
SGP,2002,136.14899
SGP,2003,164.84509
SGP,2004,173.95526
SGP,2005,180.23323
SGP,2006,183.90536
SGP,2007,166.29947
SGP,2008,175.92638
SGP,2009,140.23941
SGP,2010,148.83023
SGP,2011,148.79073
SGP,2012,141.1813
SGP,2013,136.61855
SGP,2014,133.76088
SVK,1992,41.18256
SVK,1993,33.21312
SVK,1994,33.32916
SVK,1995,35.61349
SVK,1996,33.65379
SVK,1997,34.85867
SVK,1998,36.33515
SVK,1999,34.81763
SVK,2000,40.78259
SVK,2001,41.1852
SVK,2002,42.89101
SVK,2003,47.78781
SVK,2004,47.53418
SVK,2005,50.87607
SVK,2006,59.62085
SVK,2007,68.16341
SVK,2008,71.18571
SVK,2009,63.43818
SVK,2010,68.80207
SVK,2011,76.77202
SVK,2012,81.99251
SVK,2013,82.13598
SVK,2014,81.70938
SVN,1995,39.43704
SVN,1996,38.69595
SVN,1997,40.35015
SVN,1998,40.8326
SVN,1999,38.37599
SVN,2000,44.86675
SVN,2001,46.17897
SVN,2002,46.57635
SVN,2003,46.30745
SVN,2004,45.6029
SVN,2005,52.86438
SVN,2006,58.73714
SVN,2007,62.63678
SVN,2008,61.59469
SVN,2009,52.11645
SVN,2010,60.66174
SVN,2011,67.51788
SVN,2012,69.43295
SVN,2013,71.06353
SVN,2014,72.78881
SLB,1967,22.60573
SLB,1968,22.08156
SLB,1969,25.30789
SLB,1971,20.62054
SLB,1972,26.85492
SLB,1973,24.91709
SLB,1974,31.04188
SLB,1975,22.49618
SLB,1976,30.87157
SLB,1977,39.43765
SLB,1978,35.68659
SLB,1979,46.12144
SLB,1980,43.4258
SLB,1981,35.61894
SLB,1982,36.16047
SLB,1983,34.71325
SLB,1984,35.79572
SLB,1985,36.63954
SLB,1986,39.90286
SLB,1987,27.80731
SLB,1988,28.18726
SLB,1989,23.37662
SLB,1990,26.3772
SLB,1991,26.77081
SLB,1992,36.12211
SLB,1993,42.63337
SLB,1994,36.51666
SLB,1995,40.70108
SLB,1996,42.99019
SLB,1997,39.50016
SLB,1998,42.78455
SLB,1999,34.98399
SLB,2000,23.23965
SLB,2001,21.55421
SLB,2002,27.68128
SLB,2003,36.96981
SLB,2004,49.21547
SLB,2005,50.54077
SLB,2006,52.41665
SLB,2007,64.15427
SLB,2008,62.71396
SLB,2009,47.45582
SLB,2010,61.54741
SLB,2011,70.08132
SLB,2012,67.91883
SLB,2013,63.75609
SLB,2014,60.12818
ZAF,1911,36.92624
ZAF,1912,38.98362
ZAF,1913,40.9526
ZAF,1914,35.38477
ZAF,1915,21.61638
ZAF,1916,35.63415
ZAF,1917,45.70779
ZAF,1918,30.83811
ZAF,1919,37.79237
ZAF,1920,27.88501
ZAF,1921,23.60902
ZAF,1922,25.97986
ZAF,1923,30.69587
ZAF,1924,13.82755
ZAF,1925,16.04894
ZAF,1926,13.48409
ZAF,1927,15.72741
ZAF,1928,15.61039
ZAF,1929,15.08581
ZAF,1930,11.2241
ZAF,1931,8.08836
ZAF,1932,6.31437
ZAF,1933,9.61569
ZAF,1934,8.74814
ZAF,1935,9.11323
ZAF,1936,8.08344
ZAF,1937,10.31941
ZAF,1938,7.81991
ZAF,1939,7.62332
ZAF,1940,8.71327
ZAF,1941,8.96861
ZAF,1942,9.54692
ZAF,1943,8.01815
ZAF,1944,10.98431
ZAF,1945,10.16502
ZAF,1946,11.97312
ZAF,1947,11.5894
ZAF,1948,13.97469
ZAF,1949,14.40059
ZAF,1950,18.79979
ZAF,1951,19.56632
ZAF,1952,17.34749
ZAF,1953,15.92882
ZAF,1954,13.10539
ZAF,1955,13.91689
ZAF,1956,14.81493
ZAF,1957,14.57667
ZAF,1958,15.08157
ZAF,1959,15.02004
ZAF,1960,14.81103
ZAF,1961,15.74464
ZAF,1962,16.39335
ZAF,1963,15.46148
ZAF,1964,16.63922
ZAF,1965,15.21774
ZAF,1966,15.3856
ZAF,1967,15.74386
ZAF,1968,15.88563
ZAF,1969,14.7314
ZAF,1970,13.30833
ZAF,1971,11.89601
ZAF,1972,13.90752
ZAF,1973,13.99964
ZAF,1974,15.47195
ZAF,1975,17.54582
ZAF,1976,18.56135
ZAF,1977,21.82955
ZAF,1978,22.50804
ZAF,1979,23.35612
ZAF,1980,18.32391
ZAF,1981,15.05435
ZAF,1982,14.59914
ZAF,1983,11.90896
ZAF,1984,13.21417
ZAF,1985,17.60691
ZAF,1986,16.42707
ZAF,1987,11.39121
ZAF,1988,11.83464
ZAF,1989,12.8685
ZAF,1990,14.50915
ZAF,1991,13.91989
ZAF,1992,13.58879
ZAF,1993,12.66969
ZAF,1994,13.75527
ZAF,1995,15.7175
ZAF,1996,18.21861
ZAF,1997,18.88471
ZAF,1998,19.68702
ZAF,1999,21.07845
ZAF,2000,23.62763
ZAF,2001,27.16597
ZAF,2002,28.93287
ZAF,2003,22.24795
ZAF,2004,22.58981
ZAF,2005,22.0812
ZAF,2006,24.34859
ZAF,2007,26.99889
ZAF,2008,34.35878
ZAF,2009,25.01738
ZAF,2010,24.33652
ZAF,2011,29.8385
ZAF,2012,32.37437
ZAF,2013,34.29973
ZAF,2014,34.75071
KOR,1911,3.51201
KOR,1912,3.9548
KOR,1913,5.33563
KOR,1914,6.29496
KOR,1915,8.83392
KOR,1916,9.43089
KOR,1917,10.1432
KOR,1918,12.55028
KOR,1919,12.34019
KOR,1920,11.27647
KOR,1921,13.14837
KOR,1922,13.57323
KOR,1923,15.30374
KOR,1924,17.89989
KOR,1925,18.10482
KOR,1926,18.96552
KOR,1927,18.85504
KOR,1928,19.35484
KOR,1929,19.31882
KOR,1930,17.60053
KOR,1931,18.64769
KOR,1932,21.59722
KOR,1933,22.00358
KOR,1934,24.48657
KOR,1935,25.41513
KOR,1936,23.90165
KOR,1937,25.36982
KOR,1950,1.35106
KOR,1951,0.54249
KOR,1952,1.77862
KOR,1953,1.64681
KOR,1954,0.83382
KOR,1955,0.85783
KOR,1956,0.96333
KOR,1957,0.56633
KOR,1958,0.41133
KOR,1959,0.44444
KOR,1960,0.86437
KOR,1961,1.84255
KOR,1962,2.035
KOR,1963,2.23618
KOR,1964,3.46323
KOR,1965,5.67998
KOR,1966,6.53172
KOR,1967,6.77902
KOR,1968,7.62341
KOR,1969,8.30291
KOR,1970,8.91307
KOR,1971,10.28482
KOR,1972,14.28891
KOR,1973,22.18208
KOR,1974,22.56262
KOR,1975,22.28795
KOR,1976,24.60409
KOR,1977,24.96064
KOR,1978,23.20403
KOR,1979,21.5629
KOR,1980,25.72092
KOR,1981,27.89904
KOR,1982,26.73605
KOR,1983,27.0199
KOR,1984,29.26416
KOR,1985,29.2019
KOR,1986,29.05391
KOR,1987,31.33749
KOR,1988,30.00593
KOR,1989,24.33045
KOR,1990,23.81472
KOR,1991,21.77832
KOR,1992,21.71595
KOR,1993,21.8939
KOR,1994,22.09747
KOR,1995,23.48222
KOR,1996,22.82002
KOR,1997,25.71343
KOR,1998,35.28376
KOR,1999,29.59358
KOR,2000,30.6727
KOR,2001,28.59093
KOR,2002,26.88523
KOR,2003,28.69801
KOR,2004,33.86342
KOR,2005,32.53014
KOR,2006,33.86454
KOR,2007,34.41728
KOR,2008,42.82774
KOR,2009,40.30524
KOR,2010,42.61099
KOR,2011,46.18842
KOR,2012,45.55296
KOR,2013,43.75355
KOR,2014,41.86828
ESP,1827,3.17548
ESP,1828,3.25207
ESP,1829,3.9946
ESP,1830,3.14041
ESP,1831,3.57235
ESP,1832,1.94299
ESP,1833,3.46901
ESP,1834,3.19288
ESP,1835,2.71572
ESP,1836,2.90355
ESP,1837,2.35567
ESP,1838,1.96179
ESP,1839,2.94529
ESP,1840,3.23799
ESP,1841,2.92188
ESP,1842,2.83704
ESP,1843,2.64904
ESP,1844,2.87077
ESP,1845,3.41497
ESP,1846,3.63603
ESP,1847,2.96385
ESP,1848,2.68092
ESP,1849,2.66463
ESP,1850,2.82417
ESP,1851,2.77934
ESP,1852,3.14352
ESP,1853,3.88442
ESP,1854,4.54849
ESP,1855,5.35031
ESP,1856,4.60693
ESP,1857,5.27812
ESP,1858,4.56522
ESP,1859,4.44458
ESP,1860,4.377
ESP,1861,5.1106
ESP,1862,4.30588
ESP,1863,4.49524
ESP,1864,4.88151
ESP,1865,4.22549
ESP,1866,4.47075
ESP,1867,5.38938
ESP,1868,6.52982
ESP,1869,7.88754
ESP,1870,5.64113
ESP,1871,6.85624
ESP,1872,6.75504
ESP,1873,7.46756
ESP,1874,6.52333
ESP,1875,6.9911
ESP,1876,5.65352
ESP,1877,6.45605
ESP,1878,6.14183
ESP,1879,6.40186
ESP,1880,8.18343
ESP,1881,8.02281
ESP,1882,7.67944
ESP,1883,8.2521
ESP,1884,6.46862
ESP,1885,7.94401
ESP,1886,8.38673
ESP,1887,8.44898
ESP,1888,8.68007
ESP,1889,9.77353
ESP,1890,9.91503
ESP,1891,10.67449
ESP,1892,11.17308
ESP,1893,10.41625
ESP,1894,10.6144
ESP,1895,10.649
ESP,1896,15.13158
ESP,1897,15.73568
ESP,1898,15.07221
ESP,1899,11.20011
ESP,1900,11.91687
ESP,1901,10.7461
ESP,1902,11.14557
ESP,1903,10.68549
ESP,1904,10.65834
ESP,1905,11.27839
ESP,1906,11.534
ESP,1907,11.17029
ESP,1908,9.75353
ESP,1909,9.31763
ESP,1910,10.73564
ESP,1911,11.06353
ESP,1912,11.7539
ESP,1913,11.25887
ESP,1914,7.18338
ESP,1915,8.46618
ESP,1916,7.9229
ESP,1917,7.02886
ESP,1918,4.45457
ESP,1919,5.62468
ESP,1920,4.50368
ESP,1921,7.55983
ESP,1922,5.55407
ESP,1923,6.6043
ESP,1924,8.59252
ESP,1925,6.6638
ESP,1926,6.65929
ESP,1927,6.37431
ESP,1928,7.53998
ESP,1929,7.90283
ESP,1930,10.93396
ESP,1931,5.65633
ESP,1932,5.1437
ESP,1933,4.69401
ESP,1934,4.01398
ESP,1935,3.72905
ESP,1936,4.6649
ESP,1937,4.58364
ESP,1938,3.84613
ESP,1939,1.83403
ESP,1940,2.70966
ESP,1941,3.23992
ESP,1942,3.25478
ESP,1943,4.21036
ESP,1944,3.97116
ESP,1945,3.68404
ESP,1946,2.6897
ESP,1947,2.66959
ESP,1948,7.22592
ESP,1949,10.30118
ESP,1950,8.89648
ESP,1951,8.21432
ESP,1952,6.75151
ESP,1953,7.16337
ESP,1954,6.36493
ESP,1955,6.36435
ESP,1956,5.32031
ESP,1957,4.74482
ESP,1958,4.25607
ESP,1959,4.92
ESP,1960,7.18074
ESP,1961,6.54942
ESP,1962,5.59351
ESP,1963,4.79774
ESP,1964,5.13907
ESP,1965,4.56712
ESP,1966,4.50563
ESP,1967,4.75832
ESP,1968,5.4904
ESP,1969,5.65296
ESP,1970,5.96126
ESP,1971,6.45505
ESP,1972,6.50888
ESP,1973,6.92877
ESP,1974,7.31926
ESP,1975,6.70269
ESP,1976,7.49405
ESP,1977,8.35901
ESP,1978,8.6142
ESP,1979,8.50761
ESP,1980,8.92534
ESP,1981,10.69123
ESP,1982,10.79684
ESP,1983,12.43072
ESP,1984,13.72601
ESP,1985,13.69915
ESP,1986,11.21202
ESP,1987,10.81148
ESP,1988,10.74659
ESP,1989,10.55633
ESP,1990,10.40474
ESP,1991,10.47716
ESP,1992,10.17884
ESP,1993,11.97377
ESP,1994,13.84984
ESP,1995,14.94054
ESP,1996,15.92126
ESP,1997,17.69125
ESP,1998,17.40789
ESP,1999,17.05434
ESP,2000,18.34282
ESP,2001,17.40579
ESP,2002,16.76575
ESP,2003,17.13662
ESP,2004,16.98846
ESP,2005,16.58947
ESP,2006,16.81577
ESP,2007,17.08778
ESP,2008,17.18599
ESP,2009,15.08891
ESP,2010,17.46237
ESP,2011,20.17367
ESP,2012,21.58541
ESP,2013,22.4789
ESP,2014,22.93965
LKA,1947,35.43245
LKA,1948,35.28769
LKA,1949,33.49971
LKA,1950,37.44524
LKA,1951,39.70938
LKA,1952,32.84737
LKA,1953,33.0034
LKA,1954,36.50559
LKA,1955,34.74553
LKA,1956,32.54297
LKA,1957,30.21133
LKA,1958,28.82926
LKA,1959,26.27947
LKA,1960,26.4279
LKA,1961,24.44044
LKA,1962,25.84098
LKA,1963,23.10637
LKA,1964,23.48259
LKA,1965,24.02964
LKA,1966,20.08027
LKA,1967,18.11274
LKA,1968,18.38627
LKA,1969,16.0449
LKA,1970,14.59701
LKA,1971,13.68163
LKA,1972,12.6605
LKA,1973,14.0447
LKA,1974,15.62172
LKA,1975,14.6773
LKA,1976,13.78852
LKA,1977,17.03305
LKA,1978,31.9696
LKA,1979,29.06975
LKA,1980,25.81907
LKA,1981,23.25518
LKA,1982,22.70291
LKA,1983,23.52558
LKA,1984,23.75405
LKA,1985,22.14817
LKA,1986,20.48052
LKA,1987,22.80398
LKA,1988,24.97086
LKA,1989,24.39401
LKA,1990,27.93148
LKA,1991,24.68553
LKA,1992,28.51259
LKA,1993,27.65779
LKA,1994,28.23996
LKA,1995,29.24909
LKA,1996,29.40567
LKA,1997,30.67206
LKA,1998,30.65162
