COUNTRYCODE,YEAR,ARMEDFORCESPERCOFPOP
CHL,2019,0.63549274
CHL,2020,0.5885219
CHL,2023,
CHN,1985,0.36799127
CHN,1989,0.34391809
CHN,1990,0.3034026
CHN,1991,0.27332008
CHN,1992,0.26676252
CHN,1993,0.2530676
CHN,1994,0.24234843
CHN,1995,0.33848745
CHN,1996,0.33592084
CHN,1997,0.29327887
CHN,1998,0.30539304
CHN,1999,0.30313212
CHN,2000,0.3079756
CHN,2001,0.29795304
CHN,2002,0.2929596
CHN,2003,0.28968328
CHN,2004,0.28838024
CHN,2005,0.2866353
CHN,2006,0.2735093
CHN,2007,0.21760225
CHN,2008,0.2162959
CHN,2009,0.21936315
CHN,2010,0.21789612
CHN,2011,0.21650422
CHN,2012,0.21854359
CHN,2013,0.21704008
CHN,2014,0.21564147
CHN,2015,0.20363373
CHN,2016,0.19194438
CHN,2017,0.19081609
CHN,2018,0.18992129
CHN,2019,0.17807965
CHN,2020,0.17775677
CHN,2023,
CXR,2023,
CCK,2023,
COL,1985,0.22618239
COL,1989,0.2863776
COL,1990,0.33908734
COL,1991,0.33234307
COL,1992,0.41172343
COL,1993,0.4035837
COL,1994,0.4156304
COL,1995,0.65187114
COL,1996,0.63983214
COL,1997,0.6284834
COL,1998,0.61732453
COL,1999,0.60070497
COL,2000,0.6318771
COL,2001,0.6613076
COL,2002,0.6512149
COL,2003,0.74406326
COL,2004,0.8087979
COL,2005,0.79755175
COL,2006,0.9322803
COL,2007,0.95061153
COL,2008,0.93924075
COL,2009,0.99799657
COL,2010,0.98672366
COL,2011,0.97266525
COL,2012,0.9629588
COL,2013,0.98750776
COL,2014,0.9787315
COL,2015,1.0242732
COL,2016,1.0141772
COL,2017,0.99935544
COL,2018,0.98155177
COL,2019,0.9637747
COL,2020,0.84534955
COL,2023,
COM,2023,
COG,1985,0.4224786
COG,1989,0.64836377
COG,1990,0.3780701
COG,1991,0.36746886
COG,1992,0.39691597
COG,1993,0.38534576
COG,1994,0.37409776
COG,1995,0.60740197
COG,1996,0.530646
COG,1997,0.5194242
COG,1998,0.5081268
COG,1999,0.49458724
COG,2000,0.47599342
COG,2001,0.36669347
COG,2002,0.35813028
COG,2003,0.34826055
COG,2004,0.33655736
COG,2005,0.32464582
COG,2007,0.30147874
COG,2008,0.29172465
COG,2009,0.28029767
COG,2010,0.26892287
COG,2011,0.26032165
COG,2012,0.25314245
COG,2013,0.2470634
COG,2014,0.24116555
COG,2015,0.23540804
COG,2016,0.22977524
COG,2017,0.22425866
COG,2018,0.2188547
COG,2019,0.0
COG,2020,0.20859621
COG,2023,
COK,2023,
CRI,1985,0.48142537
CRI,1989,0.2628315
CRI,1990,0.25627455
CRI,1991,0.249833
CRI,1992,0.24358949
CRI,1993,0.237573
CRI,1994,0.2318115
CRI,1995,0.45825717
CRI,1996,0.4476407
CRI,1997,0.41602945
CRI,1998,0.40710735
CRI,1999,0.39875123
CRI,2000,0.39109334
CRI,2001,0.54628396
CRI,2002,0.63547957
CRI,2003,0.41075233
CRI,2006,0.2314119
CRI,2007,0.22830012
CRI,2008,0.22522476
CRI,2009,0.21779022
CRI,2010,0.21510455
CRI,2011,0.21259163
CRI,2012,0.21012503
CRI,2013,0.20779873
CRI,2014,0.20557666
CRI,2015,0.20340407
CRI,2016,0.20135798
CRI,2017,0.2035364
CRI,2018,0.20170383
CRI,2019,0.20001993
CRI,2020,0.19863841
CRI,2023,
CIV,1989,0.12798944
CIV,1990,0.123054445
CIV,1991,0.11826092
CIV,1992,0.11363411
CIV,1993,0.109202795
CIV,1994,0.104989335
CIV,1995,0.10097254
CIV,1996,0.09713593
CIV,1997,0.09347471
CIV,1998,0.090014964
CIV,1999,0.087128796
CIV,2004,0.09186042
CIV,2005,0.09467609
CIV,2007,0.09034489
CIV,2008,0.088312976
CIV,2009,0.0843263
CIV,2014,0.10192708
CIV,2015,0.099024415
CIV,2016,0.096193194
CIV,2017,0.10099751
CIV,2018,0.09831007
CIV,2019,0.47529602
CIV,2020,0.09337584
CIV,2023,
HRV,1992,2.1538246
HRV,1993,1.6914424
HRV,1994,1.4971766
HRV,1995,3.2472353
HRV,1996,2.2949257
HRV,1997,2.175566
HRV,1998,2.1634767
HRV,1999,2.3029017
HRV,2000,2.33469
HRV,2001,1.5879914
HRV,2002,1.4167172
HRV,2003,0.7151754
HRV,2004,0.69605356
HRV,2005,0.7186071
HRV,2006,0.4865897
HRV,2007,0.48657212
HRV,2008,0.5098977
HRV,2009,0.501103
HRV,2010,0.5021962
HRV,2011,0.5045807
HRV,2012,0.45900843
HRV,2013,0.46082917
HRV,2014,0.46333173
HRV,2015,0.44338945
HRV,2016,0.4484589
HRV,2017,0.44126818
HRV,2018,0.45219412
HRV,2019,0.45154744
HRV,2020,0.50582993
HRV,2023,
CUB,1985,1.5900083
CUB,1989,2.8196561
CUB,1990,2.7935197
CUB,1991,2.7711449
CUB,1992,1.6225097
CUB,1993,1.6142436
CUB,1994,1.2860596
CUB,1995,1.1349782
CUB,1996,1.0855721
CUB,1997,0.7183202
CUB,1998,0.71592534
CUB,1999,0.8263955
CUB,2000,0.76064056
CUB,2001,0.65057003
CUB,2002,0.6486317
CUB,2003,0.64678264
CUB,2004,0.6673367
CUB,2005,0.67480534
CUB,2006,0.6738481
CUB,2007,0.67332745
CUB,2008,0.67305964
CUB,2009,0.6684572
CUB,2010,0.6682975
CUB,2011,0.66805154
CUB,2012,0.6679567
CUB,2013,0.6682533
CUB,2014,0.66898584
CUB,2015,0.66962206
CUB,2016,0.6701836
CUB,2017,0.6756889
CUB,2018,0.6769357
CUB,2019,0.6784018
CUB,2020,0.6800103
CUB,2023,
CUW,2023,
CYP,1985,1.3675513
CYP,1989,1.8009303
CYP,1990,1.2685413
CYP,1991,1.2517164
CYP,1992,1.2341214
CYP,1995,1.6229212
CYP,1996,1.5904789
CYP,1997,1.1698747
CYP,1998,1.1612865
CYP,1999,1.1544318
CYP,2000,1.1396985
CYP,2001,1.1202413
CYP,2002,1.0291442
CYP,2003,1.0104557
CYP,2004,1.080737
CYP,2005,1.0375346
CYP,2006,1.0195662
CYP,2007,1.0021684
CYP,2008,0.9853481
CYP,2009,0.9690534
CYP,2010,1.1305487
CYP,2011,1.1121306
CYP,2012,1.0940834
CYP,2013,1.0769973
CYP,2014,1.0609413
CYP,2015,1.0455533
CYP,2016,1.2731748
CYP,2017,1.2757003
CYP,2018,1.2591485
CYP,2019,1.2435733
CYP,2020,0.998309
CYP,2023,
CZE,1993,1.0367862
CZE,1994,0.8718999
CZE,1995,0.89216626
CZE,1996,0.7342595
CZE,1997,0.6546695
CZE,1998,0.63027376
CZE,1999,0.5813877
CZE,2000,0.61836016
CZE,2001,0.5785828
CZE,2002,0.5371395
CZE,2003,0.6108001
CZE,2004,0.2631217
CZE,2005,0.27237082
CZE,2006,0.2523159
CZE,2007,0.26118532
CZE,2008,0.26015952
CZE,2009,0.25468934
CZE,2010,0.27256358
CZE,2011,0.25487223
CZE,2012,0.25458524
CZE,2013,0.22928105
CZE,2014,0.23580475
CZE,2015,0.23801906
CZE,2016,0.22028324
CZE,2017,0.21818939
CZE,2018,0.21087551
CZE,2019,0.23685864
CZE,2020,0.25592217
CZE,2023,
COD,1985,0.15352747
COD,1989,0.14371537
COD,1990,0.14992903
COD,1991,0.15820374
COD,1992,0.114711456
COD,1993,0.098385744
COD,1994,0.093837604
COD,1995,0.14651054
COD,1996,0.14372103
COD,1997,0.1672827
COD,1998,0.1839419
COD,1999,0.18992932
COD,2000,0.18393347
COD,2001,0.1561403
COD,2002,0.15144052
COD,2003,0.1767135
COD,2004,0.11228526
COD,2005,0.11058998
COD,2007,0.22888166
COD,2008,0.23450623
COD,2009,0.2394146
COD,2010,0.23190351
COD,2011,0.1894868
COD,2012,0.18326502
COD,2013,0.1771357
COD,2014,0.17123026
COD,2015,0.16566817
COD,2016,0.1599045
COD,2017,0.15387556
COD,2018,0.14908783
COD,2019,0.14416756
COD,2020,0.13959795
COD,2023,
DNK,1985,0.5788233
DNK,1989,0.6039738
DNK,1990,0.6029987
DNK,1991,0.58203876
DNK,1992,0.5414478
DNK,1993,0.52037287
DNK,1994,0.53782564
DNK,1995,0.63248605
DNK,1996,0.62511635
DNK,1997,0.6225184
DNK,1998,0.6051783
DNK,1999,0.50735104
DNK,2000,0.40826923
DNK,2001,0.39934486
DNK,2002,0.4222534
DNK,2003,0.42296147
DNK,2004,0.38856143
DNK,2005,0.3874892
DNK,2006,0.5517363
DNK,2007,0.54929423
DNK,2008,0.5460787
DNK,2009,0.33870354
DNK,2010,0.3357713
DNK,2011,0.29528967
DNK,2012,0.3075896
DNK,2013,0.3063068
DNK,2014,0.30476233
DNK,2015,0.2920663
DNK,2016,0.28106806
DNK,2017,0.26018593
DNK,2018,0.2502692
DNK,2019,0.25797284
DNK,2020,0.25722444
DNK,2023,
DJI,1985,0.74508244
DJI,1989,0.7643653
DJI,1990,0.6902526
DJI,1991,0.4753959
DJI,1992,1.2780124
DJI,1993,1.3025053
DJI,1994,1.2765951
DJI,1995,1.990405
DJI,1996,1.9435236
DJI,1997,1.8756363
DJI,1998,1.8017786
DJI,1999,1.7398918
DJI,2000,1.6861285
DJI,2001,1.6336713
DJI,2002,1.5461293
DJI,2003,1.5120038
DJI,2004,1.3315628
DJI,2005,1.5492309
DJI,2007,1.3722315
DJI,2008,1.4562596
DJI,2009,1.4207693
DJI,2010,1.3921603
DJI,2011,1.3652791
DJI,2012,1.3395993
DJI,2013,1.3150039
DJI,2014,1.2915425
DJI,2015,1.2692842
DJI,2016,1.2625083
DJI,2017,1.2324647
DJI,2018,1.254841
DJI,2019,1.1941329
DJI,2020,1.1763204
DJI,2023,
DMA,2023,
DOM,1985,0.34523776
DOM,1989,0.29990408
DOM,1990,0.29366028
DOM,1991,0.28767934
DOM,1992,0.29540396
DOM,1993,0.289683
DOM,1994,0.2841777
DOM,1995,0.5007562
DOM,1996,0.49173102
DOM,1997,0.4832379
DOM,1998,0.47531268
DOM,1999,0.4676687
DOM,2000,0.46015066
DOM,2001,0.45296934
DOM,2002,0.44621742
DOM,2003,0.4398383
DOM,2004,0.4283435
DOM,2005,0.4336052
DOM,2006,0.69584686
DOM,2007,0.68742204
DOM,2008,0.4178377
DOM,2009,0.40741748
DOM,2010,0.40223467
DOM,2011,0.3971616
DOM,2012,0.6057371
DOM,2013,0.59840405
DOM,2014,0.6887711
DOM,2015,0.6808965
DOM,2016,0.67337155
DOM,2017,0.66561663
DOM,2018,0.65896875
DOM,2019,0.6517356
DOM,2020,0.6449707
DOM,2023,
TLS,2004,0.10763857
TLS,2006,0.10239984
TLS,2007,0.099516846
TLS,2008,0.09686309
TLS,2009,0.12581016
TLS,2010,0.12280629
TLS,2011,0.11980266
TLS,2012,0.11719662
TLS,2013,0.11478886
TLS,2014,0.11253286
TLS,2015,0.11036511
TLS,2016,0.10828291
TLS,2017,0.15978767
TLS,2018,0.17242622
TLS,2019,0.15373936
TLS,2020,0.15082933
TLS,2023,
ECU,1985,0.4564444
ECU,1989,0.44913962
ECU,1990,0.50603306
ECU,1991,0.49521992
ECU,1992,0.5214967
ECU,1993,0.5110168
ECU,1994,0.501225
ECU,1995,0.4952343
ECU,1996,0.48599133
ECU,1997,0.47684845
ECU,1998,0.46828267
ECU,1999,0.46003616
ECU,2000,0.45550695
ECU,2001,0.46318224
ECU,2002,0.45515344
ECU,2003,0.44719487
ECU,2004,0.34000432
ECU,2005,0.34139547
ECU,2006,0.40749413
ECU,2007,0.4075727
ECU,2008,0.40068182
ECU,2009,0.39783725
ECU,2010,0.39122096
ECU,2011,0.38485143
ECU,2012,0.37567082
ECU,2013,0.37314275
ECU,2014,0.2541304
ECU,2015,0.2505199
ECU,2016,0.24689348
ECU,2017,0.24463786
ECU,2018,0.24194273
ECU,2019,0.242215
ECU,2020,0.23937072
ECU,2023,
EGY,1985,0.87710786
EGY,1989,0.79350257
EGY,1990,0.74319416
EGY,1991,0.7229845
EGY,1992,0.6896484
EGY,1993,0.6739184
EGY,1994,0.66889066
EGY,1995,0.9291335
EGY,1996,1.0025661
EGY,1997,0.9936916
EGY,1998,0.9722168
EGY,1999,0.95077103
EGY,2000,0.9283934
EGY,2001,1.0287738
EGY,2002,1.0139155
EGY,2003,1.0018817
EGY,2004,1.0040592
EGY,2005,0.9851917
EGY,2006,1.047154
EGY,2007,1.027574
EGY,2008,1.008563
EGY,2009,0.98912495
EGY,2010,0.936701
EGY,2011,0.91719437
EGY,2012,0.896835
EGY,2013,0.8763971
EGY,2014,0.85667175
EGY,2015,0.8388783
EGY,2016,0.8219822
EGY,2017,0.8062027
EGY,2018,0.7905789
EGY,2019,0.7772904
EGY,2020,0.76476187
EGY,2023,
SLV,1985,0.8519483
SLV,1989,0.8492279
SLV,1990,1.0185791
SLV,1991,1.0918944
SLV,1992,0.87726253
SLV,1993,0.86573786
SLV,1994,0.5250185
SLV,1995,0.6681615
SLV,1996,0.69592434
SLV,1997,0.69124407
SLV,1998,0.62237
SLV,1999,0.618886
SLV,2000,0.48457822
SLV,2001,0.48257267
SLV,2002,0.48107624
SLV,2003,0.45844427
SLV,2004,0.24980715
SLV,2005,0.26642126
SLV,2006,0.4664898
SLV,2007,0.54910606
SLV,2008,0.5473322
SLV,2009,0.53734696
SLV,2010,0.5355787
SLV,2011,0.5303711
SLV,2012,0.52830213
SLV,2013,0.52616173
SLV,2014,0.67338395
SLV,2015,0.6711278
SLV,2016,0.66927224
SLV,2017,0.67594916
SLV,2018,0.66723067
SLV,2019,0.6749951
SLV,2020,0.6736565
SLV,2023,
GNQ,1985,0.57068443
GNQ,1989,0.21892521
GNQ,1990,0.21086192
GNQ,1991,0.20318389
GNQ,1992,0.19579893
GNQ,1993,0.18868743
GNQ,1994,0.18178777
GNQ,1995,0.2800988
GNQ,1996,0.26961038
GNQ,1997,0.26262802
GNQ,1998,0.24944265
GNQ,1999,0.23981714
GNQ,2000,0.2275177
GNQ,2001,0.2133928
GNQ,2002,0.2882516
GNQ,2003,0.15333444
GNQ,2004,0.11112605
GNQ,2005,0.105561845
GNQ,2007,0.096525565
GNQ,2008,0.09220907
GNQ,2009,0.11623361
GNQ,2010,0.11101346
GNQ,2011,0.10629774
GNQ,2012,0.102053836
GNQ,2013,0.0980567
GNQ,2014,0.09430073
GNQ,2015,0.0907921
GNQ,2016,0.09614396
GNQ,2017,0.06400586
GNQ,2018,0.08970718
GNQ,2019,0.05987522
GNQ,2020,0.058260288
GNQ,2023,
ERI,1993,2.9633987
ERI,1994,2.8737583
ERI,1995,2.7157557
ERI,1996,2.5840752
ERI,1997,2.137453
ERI,1998,2.160173
ERI,1999,9.038596
ERI,2000,8.9008
ERI,2001,7.4349957
ERI,2002,7.1961956
ERI,2003,8.099894
ERI,2004,7.736027
ERI,2005,7.5906663
ERI,2007,7.3637056
ERI,2008,7.172572
ERI,2009,6.9861975
ERI,2010,6.8502803
ERI,2011,6.7284765
ERI,2012,6.6431627
ERI,2013,6.562414
ERI,2014,6.5183277
ERI,2015,6.4965153
ERI,2016,6.4567127
ERI,2017,6.4121103
ERI,2018,6.319063
ERI,2019,6.234293
ERI,2020,6.137534
ERI,2023,
EST,1992,0.19478318
EST,1993,0.3323816
EST,1994,0.2710635
EST,1995,0.37859753
EST,1996,0.38338107
EST,1997,0.44321004
EST,1998,0.5059703
EST,1999,0.5414945
EST,2000,0.54404044
EST,2001,0.52589035
EST,2002,0.58721566
EST,2003,0.59089625
EST,2004,0.44032723
EST,2005,0.5904935
EST,2006,0.5197378
EST,2007,0.5221262
EST,2008,0.52354765
EST,2009,0.40839663
EST,2010,0.43187428
EST,2011,0.43320537
EST,2012,0.4347596
EST,2013,0.43630946
EST,2014,0.4374613
EST,2015,0.48686308
EST,2016,0.48639536
EST,2017,0.4554491
EST,2018,0.5068393
EST,2019,0.5275963
EST,2020,0.526467
EST,2023,
SWZ,1989,0.47745743
SWZ,1990,0.34388527
SWZ,1991,0.3303408
SWZ,1992,0.31800815
SWZ,1993,0.30886856
SWZ,1994,0.30890322
SWZ,1995,0.30915374
SWZ,1996,0.30309093
SWZ,1997,0.2980321
SWZ,1998,0.29423013
SWZ,1999,0.29105332
SWZ,2023,
ETH,1985,0.5446502
ETH,1989,0.5449041
ETH,1990,0.5251029
ETH,1991,0.2413654
ETH,1992,0.23142031
ETH,1993,0.22342688
ETH,1994,0.21578285
ETH,1995,0.2085604
ETH,1996,0.20179057
ETH,1997,0.19542545
ETH,1998,0.18938355
ETH,1999,0.49790055
ETH,2000,0.5229082
ETH,2001,0.36337358
ETH,2002,0.35247898
ETH,2003,0.21995701
ETH,2004,0.2392308
ETH,2005,0.23351543
ETH,2007,0.16605864
ETH,2008,0.16132121
ETH,2009,0.15680467
ETH,2010,0.1524214
ETH,2011,0.14814827
ETH,2012,0.14405203
ETH,2013,0.14018875
ETH,2014,0.13647752
ETH,2015,0.1328621
ETH,2016,0.12931262
ETH,2017,0.12583613
ETH,2018,0.12248798
ETH,2019,0.11923551
ETH,2020,0.11604672
ETH,2023,
FLK,2023,
FRO,2023,
FJI,1985,0.37307194
FJI,1989,0.5220004
FJI,1990,0.6466013
FJI,1991,0.64134383
FJI,1992,0.6366994
FJI,1993,0.6326447
FJI,1994,0.50331557
FJI,1995,0.48829287
FJI,1996,0.44790325
FJI,1997,0.44329953
FJI,1998,0.42568356
FJI,1999,0.42078182
FJI,2000,0.416242
FJI,2001,0.411977
FJI,2002,0.40791827
FJI,2003,0.40403807
FJI,2004,0.3431238
FJI,2005,0.4533415
FJI,2006,0.44927868
FJI,2007,0.4455375
FJI,2008,0.44279724
FJI,2009,0.3858033
FJI,2010,0.38445655
FJI,2011,0.38337594
FJI,2012,0.38256717
FJI,2013,0.38196597
FJI,2014,0.3814531
FJI,2015,0.3810428
FJI,2016,0.38079777
FJI,2017,0.43539122
FJI,2018,0.44050175
FJI,2019,0.43723062
FJI,2020,0.4371967
FJI,2023,
FIN,1985,0.74456096
FIN,1989,0.7855815
FIN,1990,0.6216748
FIN,1991,0.6382331
FIN,1992,0.65448934
FIN,1993,0.6118566
FIN,1994,0.6878378
FIN,1995,0.675429
FIN,1996,0.7024852
FIN,1997,0.6692767
FIN,1998,0.6810897
FIN,1999,0.6795122
FIN,2000,0.6781107
FIN,2001,0.6823543
FIN,2002,0.6710895
FIN,2003,0.57741195
FIN,2004,0.5929502
FIN,2005,0.59092224
FIN,2006,0.607649
FIN,2007,0.6050675
FIN,2008,0.6022584
FIN,2009,0.46920657
FIN,2010,0.46566445
FIN,2011,0.46397805
FIN,2012,0.46177226
FIN,2013,0.45964104
FIN,2014,0.45773888
FIN,2015,0.45440742
FIN,2016,0.44036654
FIN,2017,0.45385608
FIN,2018,0.45687887
FIN,2019,0.48897868
FIN,2020,0.39786175
FIN,2023,
FRA,1985,0.83707285
FRA,1989,0.9773303
FRA,1990,0.9650785
FRA,1991,0.94636935
FRA,1992,0.9069615
FRA,1993,0.87541425
FRA,1994,0.8724166
FRA,1995,0.86334664
FRA,1996,0.8415468
FRA,1997,0.80777055
FRA,1998,0.7693255
FRA,1999,0.6966334
FRA,2000,0.6546334
FRA,2001,0.6249887
FRA,2002,0.5997294
FRA,2003,0.59333825
FRA,2004,0.5852045
FRA,2005,0.582556
FRA,2006,0.5705096
FRA,2007,0.5654117
FRA,2008,0.56227976
FRA,2009,0.54188955
FRA,2010,0.5392329
FRA,2011,0.5213096
FRA,2012,0.508286
FRA,2013,0.4945045
FRA,2014,0.48282295
FRA,2015,0.47191542
FRA,2016,0.47029504
FRA,2017,0.4702478
FRA,2018,0.46520513
FRA,2019,0.46250227
FRA,2020,0.46126842
FRA,2023,
GUF,2023,
PYF,2023,
GAB,1985,0.28014702
GAB,1989,1.0448306
GAB,1990,0.91492146
GAB,1991,0.9893379
GAB,1992,0.67415494
GAB,1993,0.6564461
GAB,1994,0.54811037
GAB,1995,0.8458203
GAB,1996,0.8246757
GAB,1997,0.8041307
GAB,1998,0.7840263
GAB,1999,0.7642892
GAB,2000,0.52527183
GAB,2001,0.5116261
GAB,2002,0.4981109
GAB,2003,0.484698
GAB,2004,0.42206857
GAB,2005,0.47832015
GAB,2007,0.44981393
GAB,2008,0.43555743
GAB,2009,0.4032445
GAB,2010,0.38957384
GAB,2011,0.37599704
GAB,2012,0.36277947
GAB,2013,0.35023376
GAB,2014,0.33866692
GAB,2015,0.3282809
GAB,2016,0.31900844
GAB,2017,0.32454708
GAB,2018,0.30285662
GAB,2019,0.30868825
GAB,2020,0.3014013
GAB,2023,
GMB,1985,0.05588999
GMB,1989,0.19776115
GMB,1990,0.18963493
GMB,1991,0.18183339
GMB,1992,0.08729553
GMB,1993,0.08415221
GMB,1994,0.08148744
GMB,1995,0.063277476
GMB,1996,0.06147382
GMB,1997,0.05975282
GMB,1998,0.05809951
GMB,1999,0.056507472
GMB,2000,0.054980967
GMB,2001,0.05351253
GMB,2002,0.052095033
GMB,2003,0.05071074
GMB,2004,0.04934452
GMB,2005,0.047990717
GMB,2007,0.056633767
GMB,2008,0.05501137
GMB,2009,0.042749155
GMB,2010,0.041524358
GMB,2011,0.040327925
GMB,2012,0.039157256
GMB,2013,0.03802688
GMB,2014,0.036960278
GMB,2015,0.035963412
GMB,2016,0.0350303
GMB,2017,0.042695686
GMB,2018,0.16669556
GMB,2019,0.16281375
GMB,2020,0.15900186
GMB,2023,
GEO,1993,0.48274308
GEO,1994,0.1387177
GEO,1995,0.28422436
GEO,1996,0.311674
GEO,1997,0.83487564
GEO,1998,0.85656905
GEO,1999,0.7361625
GEO,2000,0.77166235
GEO,2001,0.67702585
GEO,2002,0.7073995
GEO,2003,0.71473277
GEO,2004,0.5424023
GEO,2005,0.57127345
GEO,2006,0.82571566
GEO,2007,0.8317497
GEO,2008,0.83732224
GEO,2009,0.8256154
GEO,2010,0.8304923
GEO,2011,0.83620423
GEO,2012,0.84263337
GEO,2013,0.8492882
GEO,2014,0.852915
GEO,2015,0.6870605
GEO,2016,0.68697023
GEO,2017,0.6855092
GEO,2018,0.67591906
GEO,2019,0.68481046
GEO,2020,0.68499935
GEO,2023,
DEU,1985,0.61389583
DEU,1989,0.6366524
DEU,1990,0.6837464
DEU,1991,0.5690935
DEU,1992,0.5461182
DEU,1993,0.48842314
DEU,1994,0.44268587
DEU,1995,0.44501424
DEU,1996,0.4661869
DEU,1997,0.42129114
DEU,1998,0.4066484
DEU,1999,0.40524876
DEU,2000,0.27030265
DEU,2001,0.37640128
DEU,2002,0.36067528
DEU,2003,0.34647983
DEU,2004,0.34595054
DEU,2005,0.3473632
DEU,2006,0.3010945
DEU,2007,0.30012855
DEU,2008,0.30082333
DEU,2009,0.3106991
DEU,2010,0.3111002
DEU,2011,0.24240077
DEU,2012,0.23042318
DEU,2013,0.22402096
DEU,2014,0.21947493
DEU,2015,0.21601535
DEU,2016,0.21640876
DEU,2017,0.21659619
DEU,2018,0.21758829
DEU,2019,0.22020335
DEU,2020,0.2188245
DEU,2023,
GHA,1985,0.11053208
GHA,1989,0.106618606
GHA,1990,0.058462065
GHA,1991,0.057007324
GHA,1992,0.043250445
GHA,1993,0.04219544
GHA,1994,0.0411931
GHA,1995,0.073567584
GHA,1996,0.081414305
GHA,1997,0.043862272
GHA,1998,0.04280824
GHA,1999,0.04177584
GHA,2000,0.040739335
GHA,2001,0.03471013
GHA,2002,0.03376857
GHA,2003,0.032869015
GHA,2004,0.032009877
GHA,2005,0.031181248
GHA,2007,0.05921605
GHA,2008,0.0577322
GHA,2009,0.06234259
GHA,2010,0.060844067
GHA,2011,0.059398256
GHA,2012,0.057978127
GHA,2013,0.05659796
GHA,2014,0.05527516
GHA,2015,0.05401446
GHA,2016,0.05279887
GHA,2017,0.053318564
GHA,2018,0.050591525
GHA,2019,0.051185444
GHA,2020,0.050176
GHA,2023,
GIB,2023,
COL,2023,
GRC,1985,2.0075731
GRC,1989,1.9671178
GRC,1990,1.9593624
GRC,1991,1.9890187
GRC,1992,2.0077512
GRC,1993,2.0455785
GRC,1994,1.9682367
GRC,1995,1.9183992
GRC,1996,1.8807883
GRC,1997,1.5655773
GRC,1998,1.6158708
GRC,1999,1.5809244
GRC,2000,1.5135527
GRC,2001,1.5051025
GRC,2002,1.6675491
GRC,2003,1.6632444
GRC,2004,1.5254874
GRC,2005,1.5298748
GRC,2006,1.4615026
GRC,2007,1.4575825
GRC,2008,1.4534866
GRC,2009,1.2867825
GRC,2010,1.3451877
GRC,2011,1.3354288
GRC,2012,1.3336967
GRC,2013,1.3581059
GRC,2014,1.3490164
GRC,2015,1.3580273
GRC,2016,1.3488991
GRC,2017,1.3576989
GRC,2018,1.3778112
GRC,2019,1.371458
GRC,2020,1.3739195
GRC,2023,
GRL,2023,
GRD,2023,
GLP,2023,
GUM,2023,
GTM,1985,0.40383977
GTM,1989,0.49000058
GTM,1990,0.47646913
GTM,1991,0.46373525
GTM,1992,0.46207747
GTM,1993,0.44991145
GTM,1994,0.33852196
GTM,1995,0.54785466
GTM,1996,0.5338507
GTM,1997,0.4651076
GTM,1998,0.36986834
GTM,1999,0.35805172
GTM,2000,0.45223168
GTM,2001,0.42107487
GTM,2002,0.41153356
GTM,2003,0.4023699
GTM,2004,0.3747846
GTM,2005,0.36675975
GTM,2006,0.26183087
GTM,2007,0.25637287
GTM,2008,0.2511638
GTM,2009,0.24066563
GTM,2010,0.23594356
GTM,2011,0.285964
GTM,2012,0.2803258
GTM,2013,0.2749022
GTM,2014,0.27452424
GTM,2015,0.2695394
GTM,2016,0.26461843
GTM,2017,0.25954717
GTM,2018,0.25555578
GTM,2019,0.25140673
GTM,2020,0.24773476
GTM,2023,
GGY,2023,
GIN,1985,0.17646046
GIN,1989,0.24132167
GIN,1990,0.23312458
GIN,1991,0.22397701
GIN,1992,0.21694107
GIN,1993,0.21043384
GIN,1994,0.16337505
GIN,1995,0.25552073
GIN,1996,0.24839143
GIN,1997,0.24333943
GIN,1998,0.23880385
GIN,1999,0.23351282
GIN,2000,0.22897719
GIN,2001,0.20257825
GIN,2002,0.22250336
GIN,2003,0.13865814
GIN,2004,0.12137698
GIN,2005,0.14060453
GIN,2007,0.19664192
GIN,2008,0.19194204
GIN,2009,0.19026977
GIN,2010,0.18564759
GIN,2011,0.11541963
GIN,2012,0.112621576
GIN,2013,0.10990163
GIN,2014,0.10720946
GIN,2015,0.10452943
GIN,2016,0.10188037
GIN,2017,0.104960464
GIN,2018,0.099962726
GIN,2019,0.09973689
GIN,2020,0.09722435
GIN,2023,
GNB,1985,0.9524892
GNB,1989,1.044128
GNB,1990,1.2324909
GNB,1991,1.2065213
GNB,1992,1.0738904
GNB,1993,1.0390072
GNB,1994,0.6410315
GNB,1995,0.821499
GNB,1996,0.8132975
GNB,1997,0.79365283
GNB,1998,0.77899265
GNB,1999,0.7684877
GNB,2000,0.7532212
GNB,2001,0.8959501
GNB,2002,0.87647176
GNB,2003,1.0767674
GNB,2004,0.6669033
GNB,2005,0.65144455
GNB,2006,0.6359233
GNB,2007,0.6202871
GNB,2008,0.4032231
GNB,2009,0.42310613
GNB,2010,0.4123111
GNB,2011,0.4011124
GNB,2012,0.39058125
GNB,2013,0.38032207
GNB,2014,0.370461
GNB,2015,0.24910282
GNB,2016,0.24292435
GNB,2017,0.21310398
GNB,2018,0.23151532
GNB,2019,0.20328778
GNB,2020,0.19868746
GNB,2023,
GUY,1985,0.8555451
GUY,1989,0.52992904
GUY,1990,0.53345066
GUY,1991,0.5348888
GUY,1992,0.2667129
GUY,1993,0.26563105
GUY,1994,0.26463112
GUY,1995,0.40878385
GUY,1996,0.4076362
GUY,1997,0.406719
GUY,1998,0.40600044
GUY,1999,0.40552562
GUY,2000,0.40533897
GUY,2001,0.40552774
GUY,2002,0.40596905
